step,time,mean_damage,max_damage,mean_cytokine,max_cytokine,mean_ecm,max_ecm,mean_repair,mean_penetration,mean_necrosis,mean_activation_NFkB,mean_STAT3_IL6,mean_IFN,mean_cytotoxicity,mean_exhaustion,mean_TGFb_suppression,mean_repair_program
211,9.495,0.12324655399972094,1.3914504125276776,0.21672302204812424,3.5,0.5499001940581529,1.0,0.05570906480688756,0.013063595601939329,0.008602793874647158,0.36893784990539225,0.39574876794631714,0.37603303922013565,0.2041852986314435,0.8355868167164625,0.19044397541493086,0.27988663193025853
212,9.54,0.12535884722863758,1.4170972953578331,0.2193602897139139,3.5,0.5521526895375204,1.0,0.05577321594808173,0.013168890018053435,0.009121348514400192,0.3694454645287364,0.3961517263068455,0.37695030498214915,0.20508241212700729,0.837060235329388,0.19109673431646623,0.27982263127515966
213,9.584999999999999,0.12752791661452634,1.4410840577675412,0.22203424046659398,3.5,0.554413719286226,1.0,0.05583365181940214,0.01326746979439518,0.009658956714914688,0.370217013613602,0.3967878618019063,0.3777130827566342,0.20574974237675941,0.8383705033610453,0.1917200613387235,0.27981986365428857
214,9.629999999999999,0.12970965650480692,1.4653436302493452,0.2247442588954322,3.4914342796538063,0.5566848368946165,1.0,0.05589229943656001,0.013354311930101006,0.01021591307532511,0.3707002863746407,0.39732023876090605,0.3769680103590425,0.20505080340697926,0.8395010999356217,0.1922179932564667,0.2799585061633741
215,9.674999999999999,0.13193256479063276,1.4898757566664318,0.22748892042064767,3.486694442629976,0.5589538523111124,1.0,0.0559477171001108,0.013432853076205968,0.01079291561204619,0.3710246342987131,0.39743821287825465,0.3771806884997134,0.20476700656244737,0.8401510453471085,0.19273468072711394,0.27995518595024116
216,9.719999999999999,0.1341524791800313,1.5146809335517317,0.2302680832984438,3.4803378902216227,0.5612222773930992,1.0,0.05600508503005411,0.013518705761090339,0.011389775653319384,0.3711847298992192,0.3977539231504346,0.37727287793907016,0.2048816853143852,0.8417300709021741,0.19342014635606639,0.28037956461821767
217,9.764999999999999,0.1363864831052483,1.5407389183634488,0.23308009221210554,3.5,0.5634960926447241,1.0,0.05606138852211409,0.013589492522230004,0.012007031311914442,0.3713391353711739,0.39789250647625535,0.37655756986328326,0.20460496267482708,0.8423827437809625,0.1939097789882482,0.2805568049398092
218,9.81,0.13865765283805354,1.5684133963688354,0.2359253192568751,3.5,0.5657631758529775,1.0,0.05611685488341656,0.013656153637715636,0.01264472496718721,0.3719314364094173,0.3982602902551135,0.37677044224342426,0.2050286862021503,0.8435576398342253,0.19444289047890265,0.28073894131553506
219,9.855,0.14096594075485522,1.5940355192879285,0.2388100902859901,3.5,0.568033736188189,1.0,0.05616749839339157,0.013701541932151064,0.013302469329547501,0.3727173158525627,0.39865587353549975,0.3765863345630011,0.20461521842377778,0.8446991494553784,0.1948737278215649,0.2805830607465949
220,9.9,0.14330101925175212,1.6199320959344807,0.24173187256903728,3.5,0.57030302943736,1.0,0.05621513247642596,0.013742519661654908,0.013979423712967948,0.37326963388120066,0.3991188963575343,0.37729947547475895,0.204849669660924,0.8455548974704187,0.19532458281856283,0.280559301716306
221,9.945,0.1456616374576996,1.6494923762917744,0.2446921294516438,3.5,0.5725789886870499,1.0,0.05626031417620016,0.013801387650177311,0.014674856910871038,0.37433122933584256,0.4000999202073796,0.3780429444682653,0.20523413493298348,0.8469636570667479,0.19568454602632854,0.28057574348230835
222,9.99,0.14801359076116646,1.6759320342154111,0.24768968549230322,3.5,0.5748422801572983,1.0,0.05630422062724438,0.013856136155645727,0.015387886157751834,0.37540381191136285,0.4010637812477974,0.37882123768259784,0.20573629903058674,0.8481960752930342,0.19599588200160406,0.2806826870750256
223,10.035,0.15040882196783184,1.70264656222375,0.25072493929186895,3.5,0.5771003720460514,1.0,0.05634632390417559,0.013910664732378904,0.016117867004494205,0.3765466284798729,0.4020513715878745,0.3800640579376019,0.20672906366674718,0.8492878474218926,0.19638098730325415,0.2807365303064263
224,10.08,0.15282774628979381,1.7296359671704062,0.2538031979884566,3.5,0.579358506138163,1.0,0.05638520705719321,0.013977374212614337,0.01686416093274962,0.3780837424965562,0.4032183522194604,0.38150800649871786,0.20801826290171885,0.8502836618432287,0.19670459688851225,0.28067175368678704
225,10.125,0.15532116601165763,1.760110366711783,0.2569205818757439,3.5,0.5815988386554772,1.0,0.05642385039433276,0.014036323345072047,0.01762626965924367,0.37950803516168286,0.40441611179399206,0.38280939595077274,0.20895603457662368,0.8510063063154035,0.19705323168716563,0.2808401906830975
226,10.17,0.15777025599478958,1.7876437419895088,0.2600807742864171,3.5,0.5838141668247576,1.0,0.05646271512747468,0.014112582624832226,0.01840303831724829,0.3807951847592774,0.4056126234394711,0.38377375231770555,0.20940507148947646,0.852272691214197,0.19732598475718072,0.28105562413427493
227,10.215,0.1602559951422014,1.8154516236705178,0.26327976364388533,3.5,0.5860254775662334,1.0,0.056497554813235214,0.014194221440664265,0.019194158972621403,0.3818546533349219,0.4063821733504554,0.38486479598783546,0.21064213301560722,0.852822453207462,0.19750320493790294,0.2809080556379504
228,10.26,0.1627934005532464,1.8435337476848501,0.2665206418972314,3.5,0.5882061392495365,1.0,0.05652941830388931,0.01427094403012922,0.019999069343935565,0.38283431708363236,0.4072349290160884,0.38536333222865077,0.2114576709070916,0.8531885891141846,0.19759943601581037,0.2808366609831064
229,10.305,0.16533953994927356,1.8735143327355297,0.26980776184995603,3.5,0.5903714497338148,1.0,0.05656125039666127,0.01429916094125699,0.020817229748251072,0.3837117754448765,0.4080087087965948,0.38489599248286016,0.2103491782134208,0.8539070919743053,0.19784945647095684,0.2809868948981782
230,10.35,0.16789977959202707,1.9077600942481705,0.27313812456684883,3.5,0.5925223117638262,1.0,0.05659102166803504,0.014332297771928453,0.02164790945352757,0.38504475788087866,0.4089441729745904,0.3858547565628181,0.2106566123639365,0.8546360805607783,0.19804179835574853,0.28097169777304587
231,10.395,0.1705070084771402,1.9366469045592967,0.27650540157542136,3.5,0.5946498774948317,1.0,0.05662085210362292,0.014371029226934265,0.022491186894697656,0.3859889111905777,0.40978044593497887,0.3861973133714415,0.21093162315697347,0.8553412440467163,0.19833038512358775,0.281128460431584
232,10.44,0.17312793960115924,1.9658594036863213,0.27991572088650757,3.5,0.59675215755155,1.0,0.05665452049812801,0.014404521295121299,0.023346187732227148,0.3866667681138127,0.4105847523605294,0.3862247015088146,0.21041408960609242,0.8560704394568371,0.19870293198424605,0.28160369084033393
233,10.485,0.17576844292564278,1.9952905169314066,0.2833676738976055,3.5,0.5988153550073557,1.0,0.056691601607513256,0.014429029949623662,0.02421256207296433,0.3869952030852956,0.4110850292210707,0.38639235857596493,0.21004515094426626,0.8564117686284703,0.19896603478779007,0.2820568276790627
234,10.53,0.17843356156148912,2.0249929845050985,0.2868612120225939,3.5,0.6008712561957653,1.0,0.056731737351954706,0.014450288120858249,0.025090288974168984,0.38739370925816624,0.4116201375187113,0.3862896096063755,0.20907347114691588,0.8572789520777955,0.19930904761457305,0.28249594218052193
235,10.575,0.18113410923784398,2.055748851100339,0.29039656767318944,3.5,0.6028883964267863,1.0,0.05677575890880477,0.014466138067756365,0.025979112338553295,0.388019131209567,0.4123054478837602,0.38708703240215964,0.2086945845675524,0.8579740947148735,0.1996259446455656,0.28301458234358157
236,10.62,0.18383308947782998,2.0872231002416086,0.2939698862303675,3.5,0.6048803223378438,1.0,0.05682192909497204,0.014478095886233932,0.026878108758528568,0.3886774801395394,0.41298704241989337,0.38775463803197213,0.20855025176735117,0.8587634972427202,0.19991394037501797,0.2834060276340687
237,10.665,0.18656352670540927,2.123979210038724,0.2975823521068744,3.5,0.6068357041862807,1.0,0.05686649996970819,0.014494983774512136,0.02778709368841066,0.3890782545840883,0.4131195088475687,0.38825317432431705,0.20843430032336835,0.8596330631538528,0.20021229846181765,0.28348489943267596
238,10.709999999999999,0.18931830871847116,2.154738336680096,0.3012423923848392,3.5,0.6087698349282514,1.0,0.056909960770198734,0.01452161898093022,0.02870607000143408,0.3898979773071782,0.41357521222551324,0.38911427270704335,0.2089961049045809,0.8605208706782903,0.20055636440339128,0.2836089179567214
239,10.754999999999999,0.1921227051531777,2.185764842327239,0.3049445505969828,3.5,0.6106797687551446,1.0,0.05695732599914826,0.014560551054792393,0.02963450478526863,0.39015344617531306,0.4139503206438733,0.3898538209888262,0.2099105203462753,0.8612385310428646,0.2008135709450975,0.2841525799640727
240,10.799999999999999,0.19491404425289469,2.2186305931781916,0.3086879562393509,3.5,0.6125635477844104,1.0,0.05700946724636931,0.014587494875734014,0.030571930568465785,0.3906064707299471,0.4143932021477861,0.3894054368839716,0.2099625713411994,0.8624280507771118,0.20128072402733352,0.2847807643328154
241,10.844999999999999,0.1977241644039353,2.2501852712136468,0.31247291981062364,3.5,0.6144195792994761,1.0,0.057062612701596946,0.014616068821965141,0.031517831607558895,0.391029275316498,0.4148134430368071,0.3892118122955854,0.20986575835114177,0.8636457908105786,0.20153690055949003,0.285125659363399
242,10.889999999999999,0.20057492482358957,2.2820028769689804,0.3162969933099592,3.5,0.6162487058715534,1.0,0.057115147122454045,0.014645289812401088,0.0324720428537363,0.3913850087535836,0.4151578364829471,0.3890429810124716,0.20897865731774634,0.864827458187483,0.20174975176228827,0.28533333041407466
243,10.934999999999999,0.2034447868540404,2.314910730546003,0.32016001806615413,3.5,0.6180609871141688,1.0,0.057170478961198916,0.014682107101851003,0.03343431541189266,0.3915639465150202,0.4156146859047433,0.38993825235287544,0.20932125924440048,0.8659485012883313,0.20212587462531217,0.28583277789507305
244,10.98,0.2063551017826259,2.350434631974398,0.32406733264158233,3.5,0.6198569198766821,1.0,0.057231533169771046,0.01472419153656493,0.034404687843565616,0.39271753930627007,0.41697097206814754,0.3913379150275439,0.21046283237358365,0.867190609736038,0.20253176341058426,0.28660948429993593
245,11.025,0.20928324990004646,2.3830244910554677,0.32801738124725216,3.5,0.6216307993863781,1.0,0.057295835537399364,0.014772544014024037,0.035382976748856446,0.39337307402127675,0.4176823779162044,0.39215737425882463,0.21093387351912465,0.8676374010977815,0.20299822692116365,0.2872031803900204
246,11.07,0.2122103226892273,2.415872246293009,0.3320136066226612,3.5,0.62339552014444,1.0,0.057363457709745054,0.014814300414087492,0.03636838034533925,0.3939925038719953,0.4183340985266406,0.3930552073372009,0.21116599215778312,0.8679291145388519,0.20345581985900943,0.28780643900217107
247,11.115,0.2151771687826547,2.4489760731248067,0.33605853395266605,3.5,0.625144375627466,1.0,0.05743216202526778,0.014866105987021276,0.037360671364573654,0.39484394908656545,0.4191239874809578,0.39441885881332106,0.21171573517176923,0.8682477614763772,0.20386081282301163,0.28823939259766995
248,11.16,0.2181900448988424,2.485769970302662,0.3401480220559461,3.5,0.626876698864443,1.0,0.057501523241108916,0.014923270537335399,0.038359704460752514,0.3956674558822314,0.41996449582103906,0.3962001253512872,0.2128634675479512,0.8684639237561221,0.20428824907120513,0.28864222752050306
249,11.205,0.2212195831771804,2.5211050299919053,0.3442785910237531,3.5,0.6285941332750985,1.0,0.057570356782901885,0.014986601425678427,0.0393654053210677,0.3967656125447878,0.42087523778561725,0.3972432970797854,0.21314231477710247,0.8692457182418355,0.20474295050556252,0.2889460008687158
250,11.25,0.22427063252260981,2.5549091962877597,0.34845681043244936,3.5,0.6303134380452908,1.0,0.057642209871959865,0.0150480778763929,0.04037766408254439,0.39724059832790337,0.4216268848254046,0.39900973168649256,0.21405176853814273,0.870039618380778,0.20515996134021283,0.2895414123156264
251,11.295,0.22736163710672078,2.588960494323105,0.35269136439803855,3.5,0.6320122568336195,1.0,0.057712288621715874,0.015110757710176129,0.04139642241571024,0.3981318593508061,0.42240281329114404,0.3999925933329064,0.215342268225989,0.8703583857746511,0.20548492956483316,0.2897496138071741
252,11.34,0.23045400835983032,2.623256804535366,0.3569653771186553,3.5,0.6337115373286042,1.0,0.05778446173478188,0.015185718713805673,0.04242104376094388,0.3985775877548641,0.4231138979386648,0.4009761123080757,0.21645253175961524,0.8708932163415294,0.2057384705517651,0.29027379329113645
253,11.385,0.23354047936227826,2.6577959258149115,0.36128854963105583,3.5,0.63539274790944,1.0,0.05785614432975774,0.01524831534157506,0.04345121405119027,0.39892466878789556,0.423582338205156,0.4019370411435046,0.21700080886326664,0.8713277002806871,0.20595753938911548,0.29058967372256217
254,11.43,0.23667431728491847,2.693664981867599,0.3656487701875523,3.5,0.637071626734709,1.0,0.057925321628249496,0.015317477120717857,0.044486588393871485,0.3991566077960221,0.424045275735848,0.4024683843688419,0.21745357443789695,0.871755203711452,0.20609441194687955,0.29072821002673666
255,11.475,0.23984535235884474,2.729560846405816,0.3700666014246958,3.5,0.6387383232216749,1.0,0.057990821031203836,0.015389342807700589,0.04552719594293735,0.39964102039960514,0.42440830115301525,0.402805201046717,0.21804942758239812,0.8718602902231857,0.2062212447055147,0.2907573295263874
256,11.52,0.24302361992918087,2.7715045957262308,0.3745345602013623,3.5,0.6403887282794278,1.0,0.05805366236949309,0.015464790186637243,0.0465728060756747,0.3998346958239992,0.4247003121660442,0.4029857190283621,0.21876413361268612,0.8718070713216205,0.20635884076120425,0.29085846818348887
257,11.565,0.24621255650682805,2.8,0.37905337298218156,3.5,0.6420405037309547,1.0,0.05811319195816815,0.015547153291416874,0.04762305936004667,0.4003203747645386,0.42511870963308857,0.40324608873721746,0.22016730272772178,0.8718055435393111,0.20642591047372366,0.2908868458593815
258,11.61,0.24939613582646827,2.8,0.38362075022943387,3.5,0.6436726059413511,1.0,0.05816941144616706,0.015636983325486586,0.048677973000439134,0.4007950699080193,0.4254429669824129,0.4035009476237013,0.2215636255656238,0.8721878937786026,0.20668544566186703,0.29089904200149125
259,11.655,0.252603426323651,2.8,0.38823461225345757,3.5,0.6453065085062093,1.0,0.058225409529945815,0.015734519970943894,0.04973754046489542,0.40091986350068737,0.42575714744473997,0.4033754176759418,0.22227694348444055,0.8728897138005403,0.20708533385460245,0.29116332900416353
260,11.7,0.25572364860869945,2.8,0.3928953219193951,3.5,0.6469311819669407,1.0,0.058281033775261254,0.01583175997582808,0.05080116216185654,0.4012406444771015,0.425947009452745,0.40380745902105036,0.22314504116996953,0.87342945204952,0.2074964334817977,0.2914093257530943
261,11.745,0.25880482409839467,2.8,0.3976028352893812,3.5,0.6485368295334595,1.0,0.05833634146924347,0.015942009562489968,0.0518686689837594,0.40202021663791526,0.42660118074518055,0.40376328775040804,0.22305205001829165,0.8745171417123506,0.2077942763938132,0.2916645774681379
262,11.79,0.26189317988796784,2.8,0.40235375300741083,3.5,0.650133634377804,1.0,0.05839096238028689,0.01605381874762718,0.05294016037011503,0.4025050002691571,0.4271244093311574,0.4031616506960313,0.2223943587803833,0.8755620921700684,0.20810521720902728,0.29189821059569476
263,11.834999999999999,0.2649005266132968,2.8,0.4071453760201155,3.5,0.6517204933965159,1.0,0.05844869286302868,0.016153881035389152,0.054015164204132944,0.4024896535245828,0.4274750618326929,0.40219205094174804,0.22147387197034818,0.8769104565612785,0.2084876698191008,0.29245362178176837
264,11.879999999999999,0.267911838420889,2.8,0.41197726703300397,3.5,0.6533070850565541,1.0,0.058507516890423945,0.016251704441448606,0.055093690790898625,0.40223628600145694,0.4274333121901717,0.4020447331876397,0.22171648418054427,0.8771065439084476,0.20862674002801868,0.2928415949433118
265,11.924999999999999,0.2708649460811468,2.8,0.41684865407002863,3.5,0.6548821236596737,1.0,0.05857269072973456,0.016341161943857662,0.05617544243348828,0.40170496731894884,0.42750394646070616,0.4006439222936247,0.22129499524923962,0.8776956924471209,0.20877471596169456,0.2936750740131239
266,11.969999999999999,0.2737905780100218,2.8,0.42175772544376483,3.5,0.6564504634060726,1.0,0.058642800154092914,0.016430596393294805,0.057260381149118744,0.40114071402052026,0.4273511037624735,0.39958562696822036,0.22119821477150536,0.8783027940753951,0.20893586759944308,0.2944039842662877
267,12.014999999999999,0.27669170759684597,2.8,0.4267050304457964,3.5,0.6580076607979087,1.0,0.058712874785164446,0.01650278118186633,0.0583483679149816,0.4013298532850495,0.4275506347943807,0.398599149259808,0.2203948515348272,0.8789473267016289,0.20899201873259268,0.29473143345049435
268,12.059999999999999,0.2795222028715675,2.8,0.43169774575576564,3.5,0.6595592335545565,1.0,0.058782850803074736,0.016556112523855603,0.05943884072216566,0.40179161097539745,0.4280965540987753,0.39799610215670267,0.22009546972207153,0.8796177975486593,0.20900232135411795,0.295051699081707
269,12.105,0.2823661928519056,2.8,0.4367147471581754,3.5,0.661103310446981,1.0,0.05885366961282708,0.016617351199326467,0.06053214050137017,0.4018494791661152,0.42834836931430953,0.3980541004941776,0.22115400972586768,0.8796603161161295,0.20906543301876573,0.29545382233147527
270,12.15,0.2851623525092227,2.8,0.441767666462927,3.5,0.6626326336423785,1.0,0.05892423062542432,0.01668235724337783,0.06162770811168046,0.4019082215623879,0.42859014746595336,0.3977617846143594,0.2218619314783758,0.8794429972774837,0.20903586071744198,0.2957654008834264
271,12.195,0.2879169373848107,2.8,0.4468550939661711,3.5,0.6641484636471002,1.0,0.058993547343812264,0.016743489431353707,0.06272545711293943,0.4022673872986501,0.4290176016414106,0.3978739484985932,0.22260248758207649,0.879459628030603,0.20903549488985032,0.29599248777370035
272,12.24,0.2907120426287216,2.8,0.45197912196482803,3.5,0.6656631275294204,1.0,0.059062288217887754,0.01680748595144071,0.06382557334436967,0.4027656870951421,0.4296777638737082,0.39902741342132386,0.2243438734874093,0.8795440795225495,0.20903926701045086,0.2962722187475419
273,12.285,0.2934481479046455,2.8,0.4571431808308947,3.5,0.6671641176073776,1.0,0.05913315065921211,0.016869419869007776,0.06492779758251319,0.4032919330803477,0.4305101464528036,0.3996568416115521,0.22464579336577947,0.880382022135199,0.20921721392271622,0.2967838494342334
274,12.33,0.296154017402148,2.8,0.46233911066933386,3.5,0.6686569233771991,1.0,0.059205222485889476,0.016920351448959862,0.06603173743916983,0.40323385680052887,0.4308577893368573,0.3998940747853744,0.22450090888212856,0.8811240009341884,0.20945802382491,0.29722153818123453
275,12.375,0.2988402926103521,2.8,0.4675678373086668,3.5,0.6701371413429699,1.0,0.05927909513801953,0.016966941606845733,0.06713710117096301,0.4034517883667607,0.43122048780368716,0.3997153504866847,0.22378390497044487,0.8823438608763264,0.20972242068930896,0.29771044144988146
276,12.42,0.3015218294460842,2.8,0.47281681983682655,3.5,0.6716123928776565,1.0,0.059354976446793835,0.01701709708152261,0.06824422171749928,0.4043726182220763,0.4322606719838379,0.4001244647661441,0.22409583585017637,0.8835116720181891,0.2101324118778102,0.2982326843241508
277,12.465,0.3041596218116386,2.8,0.4780338860961525,3.5,0.6730729082847887,1.0,0.05943336630496159,0.01706493085967208,0.06935264321321645,0.4050897745492337,0.43311928324408183,0.4006595327985899,0.22458652503549942,0.8846060998058158,0.21057065601014358,0.2988064659146037
278,12.51,0.306784984773978,2.8,0.48320827704650665,3.5,0.674519788398583,1.0,0.05951412513272243,0.017105921013021413,0.07046259420736938,0.4058113350415058,0.4339753766457174,0.4010564296142085,0.22460593694539058,0.885947942027863,0.21103594859868774,0.2993736889559582
279,12.555,0.3093878465796272,2.8,0.4883452002903348,3.5,0.6759420205230421,1.0,0.059595845550130394,0.01713536912882959,0.07157351682931433,0.40642265255637805,0.4346688265711389,0.4020099511143039,0.2256859822587574,0.8865853505892098,0.2114452686000321,0.29983052660653936
280,12.6,0.3119770053491304,2.8,0.49342749827077237,3.5,0.677358350232713,1.0,0.05967914720595017,0.01718039690568297,0.07268541033820983,0.40717026729866895,0.4354446268607938,0.40240700811296687,0.22663995344383353,0.8872620398871184,0.21192838026458624,0.3003425771700673
281,12.645,0.314516967891532,2.8,0.4984814531991937,3.5,0.6787647044372667,1.0,0.059763520027786954,0.017210243086268683,0.07379811822069629,0.4073284493166657,0.43562371425585705,0.40210990680874825,0.22692341049328452,0.8874444301373433,0.2122833834962015,0.30080488060088806
282,12.69,0.31706142435857604,2.8,0.5034659325717667,3.5,0.6801657547028228,1.0,0.05984919706173509,0.017251344275006863,0.07491170308238033,0.4077517399835206,0.4360443170787374,0.40166798154628586,0.22667543304252397,0.8887948239341116,0.21284555590184318,0.30129522955977933
283,12.735,0.3195750054411603,2.8,0.5083847410354925,3.5,0.6815567727330274,1.0,0.05993603481978251,0.017288847217515287,0.0760259653954945,0.40800165627113616,0.4363363483138298,0.4007838688499976,0.22695140849216786,0.8892930118170769,0.21335078636716068,0.30178497384741954
284,12.78,0.32208261398700416,2.8,0.5132332572411239,3.5,0.6829264468654348,1.0,0.06002298840701895,0.017332218812537485,0.07714053827299759,0.40862156640862846,0.4367785968312697,0.4010650684863374,0.22743741614693305,0.889897453875586,0.213607459855822,0.3021910139875229
285,12.825,0.32456870388328457,2.8,0.5180382582946292,3.5,0.6842902828333743,1.0,0.06010875178467397,0.017362877553345986,0.07825544994522113,0.40917036938691775,0.43707761184246485,0.399685428786724,0.22644581852086298,0.8902780857063025,0.21377383412654874,0.3024724175546501
286,12.87,0.3270171343229715,2.8,0.5227881893409866,3.5,0.6856533763451316,1.0,0.06019241854972838,0.017435663577155043,0.07937047915463327,0.40943194465650673,0.4373522292030215,0.4010758923297593,0.22842297303206333,0.8897383049506523,0.21396490280389807,0.3026903181613826
287,12.915,0.3294409422231107,2.8,0.5275158132248781,3.5,0.6869968921875594,1.0,0.06027610179870814,0.017513578774638425,0.08048532587127713,0.40962524028381353,0.4377690203861052,0.40190952245707373,0.23002615689334013,0.8898834453197079,0.21420918162910985,0.30308118114494437
288,12.959999999999999,0.3318206143227246,2.8,0.5321985985826628,3.5,0.6883292352441398,1.0,0.060362448152447845,0.017590265959636017,0.08159676029943846,0.40983541053031347,0.43838794696263106,0.4027664366767462,0.2316426665706211,0.8901614487109034,0.2145683589335713,0.3036878787120301
289,13.004999999999999,0.3342289459689709,2.8,0.5368310914117788,3.5,0.6896555370515202,1.0,0.060450264963482145,0.017663936969826616,0.08269942471085573,0.41005199170814555,0.43868882879372506,0.40191437847126804,0.23165363909799386,0.8906218361878545,0.2149338833207767,0.3041952447381245
290,13.049999999999999,0.33658364277710195,2.8,0.5414212585020762,3.5,0.6909780075649221,1.0,0.06054008127159403,0.0177131708549501,0.08379044936038385,0.4102081425415033,0.43899720883619847,0.4013862681201922,0.23112121209665404,0.8909082110874437,0.21532285278323285,0.30475384570297165
291,13.094999999999999,0.3389317555929536,2.8,0.5459642687840378,3.5,0.6922821327886307,1.0,0.06062951529125151,0.017766941190966456,0.08486930791576622,0.4108058480805342,0.43931963000255925,0.4024567764614211,0.23196259122731694,0.8918129754638395,0.215748290774646,0.3051229023453508
292,13.139999999999999,0.34128392534465074,2.8,0.5504866394966169,3.5,0.6935799576834162,1.0,0.06071897997502712,0.017831839314098777,0.08593761946376746,0.41112909009073434,0.43967985682176486,0.4037798127762488,0.2331063880317735,0.8925157787862215,0.21605667490977112,0.30552181003770057
293,13.184999999999999,0.3435854585158571,2.8,0.5549844379746997,3.5,0.6948709930673137,1.0,0.06080516960646951,0.017891875323622596,0.08699586086146571,0.41158135544991037,0.43984270850566154,0.4058439673041961,0.2347597034771016,0.8927898678979388,0.2162663993218293,0.30562956228493826
294,13.229999999999999,0.3458938842852674,2.8,0.5594518838456646,3.5,0.696158017454058,1.0,0.0608856738698072,0.017965394292065784,0.08804276402529894,0.41180736903230897,0.43980898565306425,0.40755903683037253,0.23682724612090789,0.8929509020779013,0.2163071917927536,0.3055234066670427
295,13.275,0.34815863338137054,2.8,0.563897894420124,3.5,0.6974276228877035,1.0,0.060957570483944845,0.01804940442674566,0.08908054444608578,0.4123291436753519,0.4397059660128608,0.40885170894872774,0.23866520004500405,0.8927750241520073,0.21625854364402425,0.30515074930037334
296,13.32,0.3503871382478186,2.8,0.5683306035170097,3.5,0.6986946704754776,1.0,0.06102431272415454,0.018136306942365107,0.0901085712147189,0.41215125411491454,0.43927079689717896,0.4101166522432802,0.24057688917481934,0.892867668278432,0.2163291788341786,0.30502852043032325
297,13.365,0.35263814391581344,2.8,0.5727300866960957,3.5,0.6999474168664426,1.0,0.06108900165122378,0.018219688881437483,0.09112739073375176,0.41216361286566555,0.4392385544843396,0.4107258820722271,0.24143155559562454,0.8931053062440981,0.21634714859550716,0.30514343515415326
298,13.41,0.354888682175097,2.8,0.5771109029314446,3.5,0.7011915996986331,1.0,0.061150603051605405,0.018292788879333288,0.09213828556102455,0.41270773009974127,0.43955461879193347,0.4122735072393819,0.24207673510814856,0.89321502746633,0.21634562229236906,0.30515470858940924
299,13.455,0.3571053621031649,2.8,0.5814650807445434,3.5,0.7024344424121435,1.0,0.06120912545550727,0.018370875843084927,0.09314213656681883,0.4132474058274862,0.44009040705446806,0.4138746889296955,0.24317032082079312,0.8934157661072091,0.2163315065116815,0.3051712762163761
300,13.5,0.3592872415592669,2.8,0.5858010159558085,3.5,0.7036732445840979,1.0,0.06126133102585672,0.018445766293364897,0.09413651189739772,0.414330032440675,0.4407858060566368,0.4155452332845733,0.24385695808080204,0.8939826071199768,0.21641404971339842,0.30490949274892537
301,13.545,0.3614601364027,2.8,0.5901134615021126,3.5,0.7049015948621914,1.0,0.0613109164744465,0.018521073084885667,0.09512328126944065,0.41465327767292176,0.4411982055646502,0.4163468972955841,0.24473203481454667,0.8945755658845826,0.2163958766790217,0.3049312505220413
302,13.59,0.36361055498839934,2.8,0.594409546069539,3.5,0.7061251329535426,1.0,0.06135942150556466,0.018601899441300963,0.09610495439328004,0.41511662824409884,0.4417789623291849,0.41643414812762247,0.24613026974423566,0.8951387218734287,0.21635540028347397,0.3050727794448134
303,13.635,0.3657764101584303,2.8,0.5986849757064875,3.5,0.707336685999239,1.0,0.06140688160951326,0.01867745718136966,0.09707857820768596,0.4152956599585766,0.4419436523752166,0.4154637291095367,0.24660202491783087,0.894809945121097,0.21630499858366514,0.30519577729071246
304,13.68,0.36791155769755507,2.8,0.6029245693086703,3.5,0.7085420330276612,1.0,0.06145311897928543,0.018748705337208446,0.09804330724933163,0.4151710335127003,0.4419772478031808,0.41589544144847884,0.2474526839595194,0.8949735206777264,0.2164517685028683,0.30530592423370456
305,13.725,0.37001028987646706,2.8,0.6071220006158821,3.5,0.7097566761456671,1.0,0.06149858027298787,0.018833375889287417,0.09900200660813728,0.4152200717049219,0.4421592531271288,0.4169795057837905,0.2485761977632409,0.8948052045310144,0.21670671576767858,0.30544735117828503
306,13.77,0.3720862847222393,2.8,0.6112943147934241,3.5,0.7109558091592413,1.0,0.061543468771968424,0.01891241110984475,0.09995459057198017,0.41525429745095005,0.44235620376569085,0.4173429040181497,0.24865627165558138,0.8950924616844664,0.21704899635566807,0.30560886823773376
307,13.815,0.3741803568889527,2.8,0.6154466523957521,3.5,0.7121497754245376,1.0,0.061589012245886456,0.018992894711300792,0.10089983653972245,0.4155333885519493,0.4428442951739935,0.41816180807402903,0.24911257787549596,0.8955172766145844,0.21722266373392932,0.30587828950685003
308,13.86,0.3762022912497566,2.8,0.6195855392183666,3.5,0.7133443827586841,1.0,0.06163509240441436,0.019070871869855677,0.10183667882646119,0.4164379315532218,0.4436115351034821,0.4194798310740105,0.24995453837544418,0.8962783976083638,0.21751066397371105,0.30614941668651746
309,13.905,0.3782687904381792,2.8,0.6237015563140423,3.5,0.7145274139394932,1.0,0.06168177807746693,0.019135653861778946,0.10276696591842689,0.41730161812992644,0.4443761931705033,0.4208895346105461,0.2512666431807234,0.8967328975144596,0.21778520255590317,0.3064267310507056
310,13.95,0.3802954434528866,2.8,0.62778569751337,3.5,0.7157150471549739,1.0,0.06173059844441029,0.019193323176572408,0.10369257300142308,0.4183238005525662,0.44525825850015244,0.421576821714357,0.25168743350902206,0.8971307117509176,0.21799674570319283,0.30682802917948315
